"path","lines","language","area","size_band","review_action"
"web/src/features/conversation/shared/message/ui/message-rail.tsx","136","tsx","frontend","normal","no-size-signal"
"web/src/features/settings/provider-settings/provider-settings-add-model-dialog.tsx","136","tsx","frontend","normal","no-size-signal"
"internal/service/room/service_conversation_crud.go","136","go","service","normal","no-size-signal"
"internal/service/room/service_agent_resolution.go","136","go","service","normal","no-size-signal"
"internal/service/runtimeselection/service_test.go","135","go","service","normal","no-size-signal"
"web/src/shared/theme/theme-background-pattern.ts","134","ts","frontend","normal","no-size-signal"
"internal/handler/websocket/handler_control.go","134","go","handler","normal","no-size-signal"
"web/src/shared/ui/dialog/agent-options/agent-options-dialog.tsx","133","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/goal-panel-draft-form.tsx","133","tsx","frontend","normal","no-size-signal"
"web/src/app/router/app-router.tsx","133","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/message/item/message-item-activity.ts","133","ts","frontend","normal","no-size-signal"
"internal/workspace/memory/repository_cleanup.go","133","go","other","normal","no-size-signal"
"internal/workspace/memory/engine_mutation.go","133","go","other","normal","no-size-signal"
"internal/service/workspace/initializer_templates.go","133","go","service","normal","no-size-signal"
"internal/service/channels/service_pairing_ingress.go","133","go","im-channel","normal","no-size-signal"
"internal/chat/room/mention.go","132","go","other","normal","no-size-signal"
"internal/app/server/goal_resume_test.go","132","go","other","normal","no-size-signal"
"internal/infra/logx/handler_pretty_extract.go","132","go","other","normal","no-size-signal"
"web/src/features/conversation/room/workspace/workspace-file-visuals.ts","131","ts","frontend","normal","no-size-signal"
"internal/service/room/service_attachments.go","131","go","service","normal","no-size-signal"
"internal/service/auth/password.go","131","go","service","normal","no-size-signal"
"internal/handler/websocket/goal_event_broadcaster_test.go","131","go","handler","normal","no-size-signal"
"web/src/features/conversation/shared/message/blocks/file-artifact-block.tsx","130","tsx","frontend","normal","no-size-signal"
"web/src/features/capability/connectors/connector-card.tsx","130","tsx","frontend","normal","no-size-signal"
"internal/service/automation/service_mcp_test_helpers_test.go","130","go","automation","normal","no-size-signal"
"internal/service/preferences/model_preferences.go","129","go","service","normal","no-size-signal"
"internal/handler/auth/handlers.go","129","go","handler","normal","no-size-signal"
"web/src/features/conversation/shared/editor/workspace-file-preview-kind.ts","129","ts","frontend","normal","no-size-signal"
"web/src/features/capability/connectors/connectors-grid.tsx","128","tsx","frontend","normal","no-size-signal"
"internal/service/connectors/service_device_test.go","131","go","connectors","normal","no-size-signal"
"internal/cli/command_room_message_test.go","128","go","entrypoint","normal","no-size-signal"
"web/src/features/conversation/shared/editor/spreadsheet-x-data-adapter.ts","127","ts","frontend","normal","no-size-signal"
"internal/service/channels/adapters/feishu_callback_security.go","96","go","im-channel","normal","no-size-signal"
"internal/service/automation/service_scheduler_recovery.go","127","go","automation","normal","no-size-signal"
"internal/service/agent/factory_record.go","127","go","service","normal","no-size-signal"
"web/src/hooks/home/use-home-workspace-controller.ts","126","ts","frontend","normal","no-size-signal"
"internal/runtime/manager_interrupt.go","126","go","runtime","normal","no-size-signal"
"web/src/types/conversation/room.ts","125","ts","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/message/ui/agent-card.tsx","125","tsx","frontend","normal","no-size-signal"
"internal/runtime/executor_round_stream_diagnostics.go","124","go","runtime","normal","no-size-signal"
"web/src/shared/ui/button-styles.ts","123","ts","frontend","normal","no-size-signal"
"internal/service/workspace/service_upload.go","123","go","service","normal","no-size-signal"
"internal/service/runtimeselection/service.go","123","go","service","normal","no-size-signal"
"internal/service/room/util.go","123","go","service","normal","no-size-signal"
"internal/service/conversation/coordinator.go","123","go","service","normal","no-size-signal"
"internal/service/channels/adapters/dingtalk_stream.go","123","go","im-channel","normal","no-size-signal"
"internal/service/channels/adapters/telegram_delivery.go","123","go","im-channel","normal","no-size-signal"
"internal/message/processor_result.go","123","go","other","normal","no-size-signal"
"internal/service/goal/runtime_usage_accumulator.go","122","go","goal","normal","no-size-signal"
"internal/runtime/goal_usage.go","122","go","runtime","normal","no-size-signal"
"web/src/features/conversation/shared/editor/presentation-xml-utils.ts","122","ts","frontend","normal","no-size-signal"
"internal/message/projection_result_test.go","122","go","other","normal","no-size-signal"
"web/vite.config.ts","121","ts","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/message/markdown/use-mermaid-svg.ts","121","ts","frontend","normal","no-size-signal"
"internal/service/room/public_message.go","121","go","service","normal","no-size-signal"
"internal/service/automation/summary_heartbeat_tasks.go","121","go","automation","normal","no-size-signal"
"internal/runtime/permission/presenter.go","121","go","runtime","normal","no-size-signal"
"internal/runtime/mcp/connectors/tool/feishu_docx_bitable_tools.go","121","go","connectors","normal","no-size-signal"
"internal/storage/workspace/store_agent_history_transcript_guidance.go","120","go","storage","normal","no-size-signal"
"internal/service/channels/adapters/telegram_ingress.go","120","go","im-channel","normal","no-size-signal"
"internal/service/conversation/titlegen/apply.go","120","go","service","normal","no-size-signal"
"internal/handler/capability/handlers_test.go","120","go","handler","normal","no-size-signal"
"internal/connectors/providers/github.go","120","go","connectors","normal","no-size-signal"
"web/src/shared/ui/icon-picker/icon-picker.tsx","119","tsx","frontend","normal","no-size-signal"
"internal/workspace/memory/factory.go","119","go","other","normal","no-size-signal"
"internal/service/provider/service_model_record.go","119","go","service","normal","no-size-signal"
"internal/chat/room/visible_batch.go","119","go","other","normal","no-size-signal"
"web/src/features/conversation/shared/message/markdown/markdown-renderer.tsx","118","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/message/item/message-item.tsx","119","tsx","frontend","normal","no-size-signal"
"web/src/features/settings/provider-settings/provider-settings-delete-usage-dialog.tsx","118","tsx","frontend","normal","no-size-signal"
"internal/service/channels/adapters/telegram.go","118","go","im-channel","normal","no-size-signal"
"internal/workspace/memory/engine.go","118","go","other","normal","no-size-signal"
"internal/handler/goal/handlers.go","118","go","handler","normal","no-size-signal"
"internal/service/skills/model_skill.go","117","go","service","normal","no-size-signal"
"internal/service/channels/ingress.go","117","go","im-channel","normal","no-size-signal"
"internal/runtime/mcp/automation/internal/argx/argx.go","117","go","automation","normal","no-size-signal"
"internal/protocol/model_automation.go","117","go","protocol","normal","no-size-signal"
"web/src/store/conversation/actions.ts","116","ts","frontend","normal","no-size-signal"
"internal/workspace/memory/parser.go","116","go","other","normal","no-size-signal"
"internal/runtime/mcp/automation/internal/render/render.go","116","go","automation","normal","no-size-signal"
"internal/protocol/model_automation_input.go","116","go","protocol","normal","no-size-signal"
"web/src/features/capability/skills/skills-card.tsx","115","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/editor/office-preview-fallbacks.tsx","115","tsx","frontend","normal","no-size-signal"
"internal/service/workspace/service_file.go","115","go","service","normal","no-size-signal"
"internal/service/connectors/model.go","115","go","connectors","normal","no-size-signal"
"internal/workspace/memory/repository_search.go","111","go","other","normal","no-size-signal"
"web/src/types/capability/skill.ts","114","ts","frontend","normal","no-size-signal"
"web/src/lib/api/auth-api.ts","114","ts","frontend","normal","no-size-signal"
"web/src/features/capability/skills/external-skill-preview-dialog.tsx","114","tsx","frontend","normal","no-size-signal"
"web/src/features/agents/options/components/agent-options-nav.tsx","114","tsx","frontend","normal","no-size-signal"
"internal/service/workspace/upload_dedupe.go","114","go","service","normal","no-size-signal"
"internal/handler/websocket/handler_room_subscription.go","114","go","handler","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/Sidecar/SidecarOrphanReaper.swift","114","swift","desktop","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/Menu/ApplicationMenuBuilder.swift","114","swift","desktop","normal","no-size-signal"
"internal/service/skills/service_file.go","113","go","service","normal","no-size-signal"
"web/src/features/settings/settings-preferences-model.ts","113","ts","frontend","normal","no-size-signal"
"internal/service/goal/service_event.go","113","go","goal","normal","no-size-signal"
"internal/service/channels/ingress_permission.go","113","go","im-channel","normal","no-size-signal"
"internal/runtime/mcp/automation/tool/create.go","113","go","automation","normal","no-size-signal"
"internal/chat/room/visible_format.go","113","go","other","normal","no-size-signal"
"internal/runtime/executor_round_terminal.go","112","go","runtime","normal","no-size-signal"
"cmd/nexus-server/main_test.go","112","go","entrypoint","normal","no-size-signal"
"internal/service/room/input_queue_store.go","111","go","service","normal","no-size-signal"
"internal/service/automation/service_execution_observe.go","111","go","automation","normal","no-size-signal"
"internal/service/auth/model_auth.go","111","go","service","normal","no-size-signal"
"web/src/shared/ui/button.tsx","110","tsx","frontend","normal","no-size-signal"
"web/src/hooks/agent/conversation-history.ts","110","ts","frontend","normal","no-size-signal"
"internal/service/skills/marketplace_search.go","110","go","service","normal","no-size-signal"
"web/src/features/conversation/room/group/group-route-entry.tsx","110","tsx","frontend","normal","no-size-signal"
"internal/service/room/broadcast_test.go","110","go","service","normal","no-size-signal"
"internal/service/channels/service_pairing_view.go","110","go","im-channel","normal","no-size-signal"
"internal/protocol/model_automation_heartbeat.go","110","go","protocol","normal","no-size-signal"
"internal/storage/automation/repository_runtime.go","109","go","automation","normal","no-size-signal"
"internal/cli/command_automation_heartbeat.go","109","go","entrypoint","normal","no-size-signal"
"internal/service/channels/adapters/telegram_polling.go","109","go","im-channel","normal","no-size-signal"
"internal/service/channels/service_control_catalog_test.go","109","go","im-channel","normal","no-size-signal"
"internal/service/dm/service_memory.go","109","go","service","normal","no-size-signal"
"internal/infra/logx/handler_pretty_color.go","109","go","other","normal","no-size-signal"
"internal/service/workspace/initializer_workspace.go","108","go","service","normal","no-size-signal"
"internal/service/goal/service_cleanup_test.go","108","go","goal","normal","no-size-signal"
"internal/runtime/executor_round_util.go","108","go","runtime","normal","no-size-signal"
"internal/service/goal/service_helpers.go","108","go","goal","normal","no-size-signal"
"internal/service/automation/service_util.go","108","go","automation","normal","no-size-signal"
"web/src/shared/ui/feedback/typewriter-file-view.tsx","107","tsx","frontend","normal","no-size-signal"
"web/src/hooks/capability/use-provider-availability.ts","107","ts","frontend","normal","no-size-signal"
"web/src/features/capability/connectors/connector-icon.tsx","107","tsx","frontend","normal","no-size-signal"
"internal/service/room/service_cleanup.go","107","go","service","normal","no-size-signal"
"internal/runtime/mcp/connectors/tool/feishu_docx_sheet_tools.go","107","go","connectors","normal","no-size-signal"
"web/src/shared/ui/choice-styles.ts","106","ts","frontend","normal","no-size-signal"
"internal/service/dm/service_running_input.go","106","go","service","normal","no-size-signal"
"internal/runtime/manager_session.go","106","go","runtime","normal","no-size-signal"
"internal/handler/websocket/registry_appserver_goal_rpc.go","106","go","handler","normal","no-size-signal"
"internal/cli/command_connector.go","106","go","entrypoint","normal","no-size-signal"
"internal/service/channels/model_control.go","106","go","im-channel","normal","no-size-signal"
"web/src/shared/ui/panel.tsx","105","tsx","frontend","normal","no-size-signal"
"web/src/hooks/ui/use-textarea-height.ts","105","ts","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/message/markdown/markdown-renderer-content.tsx","105","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/room/group/chat/use-room-composer-handlers.ts","105","ts","frontend","normal","no-size-signal"
"scripts/desktop/generate-macos-icon.swift","105","swift","scripts","normal","no-size-signal"
"internal/service/goal/service_steering.go","105","go","goal","normal","no-size-signal"
"internal/service/auth/service_session.go","105","go","service","normal","no-size-signal"
"internal/runtime/mcp/room/tool/arg.go","105","go","runtime","normal","no-size-signal"
"internal/service/workspace/manager_live_util.go","104","go","service","normal","no-size-signal"
"internal/runtime/debug_message_value.go","104","go","runtime","normal","no-size-signal"
"internal/service/room/execution_private_overlay.go","104","go","service","normal","no-size-signal"
"internal/service/room/chat_target.go","104","go","service","normal","no-size-signal"
"internal/service/preferences/service.go","104","go","service","normal","no-size-signal"
"internal/service/channels/router_routes.go","104","go","im-channel","normal","no-size-signal"
"internal/service/automation/service_scheduler.go","104","go","automation","normal","no-size-signal"
"internal/config/parse_test.go","104","go","other","normal","no-size-signal"
"web/src/features/conversation/room/dm/dm-conversation-header.tsx","103","tsx","frontend","normal","no-size-signal"
"web/src/features/contacts/contacts-directory.tsx","103","tsx","frontend","normal","no-size-signal"
"internal/runtime/manager_streaming_input.go","103","go","runtime","normal","no-size-signal"
"web/src/shared/ui/feedback/feedback-banner.tsx","102","tsx","frontend","normal","no-size-signal"
"web/src/features/home/chat-notification-target.ts","102","ts","frontend","normal","no-size-signal"
"internal/service/goal/service_runtime.go","102","go","goal","normal","no-size-signal"
"web/src/features/contacts/contacts-agent-card.tsx","101","tsx","frontend","normal","no-size-signal"
"web/src/app/router/auth-guard.tsx","101","tsx","frontend","normal","no-size-signal"
"internal/service/imagegen/service_provider_options.go","101","go","service","normal","no-size-signal"
"internal/service/imagegen/service_input.go","101","go","service","normal","no-size-signal"
"internal/service/automation/service_execution_dispatch.go","133","go","automation","normal","no-size-signal"
"internal/service/auth/service_principal.go","101","go","service","normal","no-size-signal"
"internal/infra/logx/logger.go","101","go","other","normal","no-size-signal"
"internal/infra/logx/handler_pretty_render.go","101","go","other","normal","no-size-signal"
"web/src/pages/connectors/connector-oauth-callback-page.tsx","100","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/operation/operation-tool-catalog.ts","100","ts","frontend","normal","no-size-signal"
"internal/service/room/execution_usage_test.go","100","go","service","normal","no-size-signal"
"internal/service/channels/transport/http.go","100","go","im-channel","normal","no-size-signal"
"internal/handler/capability/handlers.go","100","go","handler","normal","no-size-signal"
"web/src/features/conversation/shared/message/item/message-item-types.ts","99","ts","frontend","normal","no-size-signal"
"internal/connectors/feishudocx/render_block.go","99","go","connectors","normal","no-size-signal"
"internal/cli/command_channel.go","99","go","entrypoint","normal","no-size-signal"
"web/src/features/capability/channels/channel-guide.tsx","99","tsx","frontend","normal","no-size-signal"
"web/src/features/capability/scheduled/pickers/daily-time-picker.tsx","98","tsx","frontend","normal","no-size-signal"
"internal/workspace/memory/service_test.go","98","go","other","normal","no-size-signal"
"internal/storage/automation/repository_heartbeat.go","98","go","automation","normal","no-size-signal"
"internal/service/session/service_util.go","98","go","service","normal","no-size-signal"
"internal/service/room/round_state.go","98","go","service","normal","no-size-signal"
"internal/service/room/execution_runtime_diagnostics.go","98","go","service","normal","no-size-signal"
"internal/service/goal/service_cleanup.go","98","go","goal","normal","no-size-signal"
"internal/service/channels/service_login_session.go","98","go","im-channel","normal","no-size-signal"
"internal/automation/task_search_test.go","98","go","automation","normal","no-size-signal"
"web/src/features/conversation/room/group/chat/group-conversation-empty-state.tsx","97","tsx","frontend","normal","no-size-signal"
"internal/cli/command_agent.go","97","go","entrypoint","normal","no-size-signal"
"internal/storage/workspace/history_result_summary.go","96","go","storage","normal","no-size-signal"
"internal/service/room/service_room_skills.go","96","go","service","normal","no-size-signal"
"web/src/features/conversation/room/group/thread/group-thread-context.tsx","95","tsx","frontend","normal","no-size-signal"
"internal/service/channels/service_pairing.go","95","go","im-channel","normal","no-size-signal"
"internal/service/channels/router.go","95","go","im-channel","normal","no-size-signal"
"internal/runtime/mcp/automation/internal/semantic/defaults_channel.go","95","go","automation","normal","no-size-signal"
"web/src/features/settings/settings-permissions-section.tsx","95","tsx","frontend","normal","no-size-signal"
"internal/handler/websocket/registry_app_event_subscription.go","95","go","handler","normal","no-size-signal"
"web/src/features/conversation/room/group/chat/room-goal-panel.tsx","94","tsx","frontend","normal","no-size-signal"
"internal/service/automation/service_execution_overlap.go","94","go","automation","normal","no-size-signal"
"internal/service/auth/service_validate.go","94","go","service","normal","no-size-signal"
"internal/runtime/manager_round.go","94","go","runtime","normal","no-size-signal"
"internal/handler/websocket/goal_event_broadcaster.go","94","go","handler","normal","no-size-signal"
"web/src/shared/ui/list-row.tsx","93","tsx","frontend","normal","no-size-signal"
"web/src/features/settings/settings-default-model-row.tsx","93","tsx","frontend","normal","no-size-signal"
"internal/service/session/service_query.go","93","go","service","normal","no-size-signal"
"internal/service/room/directed_message_projection.go","93","go","service","normal","no-size-signal"
"internal/service/channels/message/migration_test.go","93","go","im-channel","normal","no-size-signal"
"internal/service/channels/adapters/wecom_bot_frame.go","93","go","im-channel","normal","no-size-signal"
"internal/service/auth/service.go","93","go","service","normal","no-size-signal"
"internal/runtime/mcp/room/tool/publish_public_message.go","93","go","runtime","normal","no-size-signal"
"web/src/features/conversation/shared/message/blocks/code-block-content.tsx","92","tsx","frontend","normal","no-size-signal"
"internal/workspace/memory/repository_engine_entry.go","92","go","other","normal","no-size-signal"
"web/src/features/conversation/shared/conversation-error-bubble.tsx","92","tsx","frontend","normal","no-size-signal"
"internal/service/channels/service_control_support.go","92","go","im-channel","normal","no-size-signal"
"web/src/features/capability/channels/channel-accounts-panel.tsx","92","tsx","frontend","normal","no-size-signal"
"internal/runtime/mcp/automation/tool/redeliver.go","92","go","automation","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/URL/DesktopWebOriginPolicy.swift","92","swift","desktop","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/Hotkey/GlobalShortcutMonitor.swift","92","swift","desktop","normal","no-size-signal"
"internal/service/auth/service_desktop.go","91","go","service","normal","no-size-signal"
"web/src/features/settings/settings-appearance-section.tsx","91","tsx","frontend","normal","no-size-signal"
"internal/runtime/mcp/imagegen/tool/schema.go","91","go","runtime","normal","no-size-signal"
"internal/handler/room/agent_private_domain.go","91","go","handler","normal","no-size-signal"
"internal/service/channels/channel_session_room_delivery.go","90","go","im-channel","normal","no-size-signal"
"internal/service/channels/adapters/personal_weixin_model.go","90","go","im-channel","normal","no-size-signal"
"web/src/features/conversation/shared/message/item/message-item-permissions.ts","90","ts","frontend","normal","no-size-signal"
"web/src/shared/ui/sidebar/sidebar-navigation-tour.ts","89","ts","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/message/markdown/markdown-stream-blocks.ts","89","ts","frontend","normal","no-size-signal"
"web/src/features/capability/skills/skills-search-bar.tsx","89","tsx","frontend","normal","no-size-signal"
"internal/storage/workspace/transcript_project_hash.go","89","go","storage","normal","no-size-signal"
"internal/runtime/mcp/automation/internal/builder/builder_test.go","89","go","automation","normal","no-size-signal"
"internal/workspace/memory/repository_checkpoint.go","89","go","other","normal","no-size-signal"
"internal/protocol/model_room.go","89","go","protocol","normal","no-size-signal"
"internal/protocol/model_appserver_rpc.go","89","go","protocol","normal","no-size-signal"
"internal/handler/websocket/handler_error.go","89","go","handler","normal","no-size-signal"
"internal/app/server/factory_service.go","89","go","other","normal","no-size-signal"
"web/src/hooks/room-page-controller/use-room-page-data.ts","88","ts","frontend","normal","no-size-signal"
"web/src/features/settings/provider-settings/provider-settings-icon.tsx","88","tsx","frontend","normal","no-size-signal"
"internal/service/sessionresume/policy.go","88","go","service","normal","no-size-signal"
"internal/protocol/model_input_queue.go","88","go","protocol","normal","no-size-signal"
"internal/storage/workspace/store_agent_history_external_delivery.go","87","go","storage","normal","no-size-signal"
"internal/service/channels/adapters/dingtalk.go","87","go","im-channel","normal","no-size-signal"
"internal/runtime/mcp/goal/tool/update_goal.go","87","go","goal","normal","no-size-signal"
"internal/handler/websocket/handler_session_binding.go","87","go","handler","normal","no-size-signal"
"internal/storage/workspace/paths_test.go","86","go","storage","normal","no-size-signal"
"internal/service/room/service_runtime.go","86","go","service","normal","no-size-signal"
"internal/service/provider/service_visibility.go","86","go","service","normal","no-size-signal"
"internal/service/imagegen/service_output.go","86","go","service","normal","no-size-signal"
"internal/runtime/mcp/room/tool/send_directed_message.go","86","go","runtime","normal","no-size-signal"
"internal/protocol/model_workspace_file_artifact.go","86","go","protocol","normal","no-size-signal"
"internal/app/server/server.go","86","go","other","normal","no-size-signal"
"web/src/types/conversation/conversation.ts","85","ts","frontend","normal","no-size-signal"
"internal/service/room/service_host.go","85","go","service","normal","no-size-signal"
"internal/connectors/feishudocx/render_inline.go","85","go","connectors","normal","no-size-signal"
"internal/service/channels/adapters/feishu_model.go","85","go","im-channel","normal","no-size-signal"
"internal/service/channels/adapters/dingtalk_callback.go","85","go","im-channel","normal","no-size-signal"
"internal/service/automation/service_observability_health.go","85","go","automation","normal","no-size-signal"
"internal/handler/goal/handlers_test.go","85","go","handler","normal","no-size-signal"
"internal/connectors/providers/shopify.go","85","go","connectors","normal","no-size-signal"
"internal/chat/room/mention_test.go","85","go","other","normal","no-size-signal"
"web/src/features/launcher/launcher-blob-shape.ts","84","ts","frontend","normal","no-size-signal"
"web/src/features/capability/connectors/connector-oauth-events.ts","84","ts","frontend","normal","no-size-signal"
"web/src/hooks/agent/conversation-runtime-state.ts","84","ts","frontend","normal","no-size-signal"
"internal/service/channels/adapters/discord_ingress_envelope_test.go","84","go","im-channel","normal","no-size-signal"
"internal/storage/workspace/value_coerce.go","84","go","storage","normal","no-size-signal"
"internal/storage/workspace/store_jsonl.go","84","go","storage","normal","no-size-signal"
"internal/storage/dialect.go","84","go","storage","normal","no-size-signal"
"web/src/features/conversation/shared/message/ui/message-stats.tsx","83","tsx","frontend","normal","no-size-signal"
"internal/service/automation/service_delivery_retry.go","83","go","automation","normal","no-size-signal"
"internal/runtime/mcp/automation/internal/semantic/defaults_visible.go","83","go","automation","normal","no-size-signal"
"internal/connectors/feishudocx/render_util.go","83","go","connectors","normal","no-size-signal"
"internal/automation/schedule.go","83","go","automation","normal","no-size-signal"
"web/src/features/conversation/room/group/thread/group-thread-state.ts","82","ts","frontend","normal","no-size-signal"
"web/src/features/agents/options/agent-options-constants.ts","82","ts","frontend","normal","no-size-signal"
"internal/storage/agentrepo/scan_agent.go","82","go","storage","normal","no-size-signal"
"internal/service/room/service.go","82","go","service","normal","no-size-signal"
"internal/service/conversation/titlegen/title_rules.go","82","go","service","normal","no-size-signal"
"internal/runtime/manager_idle.go","82","go","runtime","normal","no-size-signal"
"web/src/features/conversation/shared/message/markdown/markdown-streaming.tsx","81","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/composer-local-attachment-model.ts","81","ts","frontend","normal","no-size-signal"
"web/src/features/settings/settings-desktop-section.tsx","140","tsx","frontend","normal","no-size-signal"
"web/src/features/capability/skills/skills-tour.ts","81","ts","frontend","normal","no-size-signal"
"internal/service/session/service_workspace.go","81","go","service","normal","no-size-signal"
"internal/runtime/mcp/room/tool/schema.go","81","go","runtime","normal","no-size-signal"
"internal/app/server/handlers.go","81","go","other","normal","no-size-signal"
"web/src/features/conversation/shared/use-conversation-history-loader.ts","81","ts","frontend","normal","no-size-signal"
"web/src/shared/i18n/i18n-provider.tsx","80","tsx","frontend","normal","no-size-signal"
"web/src/hooks/conversation/use-scroll-anchored-state.ts","80","ts","frontend","normal","no-size-signal"
"internal/runtime/mcp/automation/tool/list.go","80","go","automation","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/Sidecar/SidecarBundleLocator.swift","80","swift","desktop","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/Bridge/DesktopPersistentStateStore.swift","80","swift","desktop","normal","no-size-signal"
"web/src/features/capability/scheduled/dialog/task-schedule-panel-model.ts","79","ts","frontend","normal","no-size-signal"
"internal/storage/workspace/store_agent_history_transcript_session.go","79","go","storage","normal","no-size-signal"
"internal/storage/sqlite/repository_room_delete.go","79","go","storage","normal","no-size-signal"
"internal/storage/postgres/repository_room_delete.go","79","go","storage","normal","no-size-signal"
"internal/service/agent/policy_name.go","79","go","service","normal","no-size-signal"
"internal/runtime/manager.go","79","go","runtime","normal","no-size-signal"
"internal/infra/appfs/root_test.go","79","go","other","normal","no-size-signal"
"web/src/shared/ui/dialog/dialog-styles.ts","78","ts","frontend","normal","no-size-signal"
"internal/service/room/service_member.go","78","go","service","normal","no-size-signal"
"internal/service/launcher/model_launcher.go","78","go","service","normal","no-size-signal"
"internal/service/channels/service_login.go","78","go","im-channel","normal","no-size-signal"
"internal/service/connectors/service_test_helpers_test.go","78","go","connectors","normal","no-size-signal"
"internal/infra/logx/writer_rolling_test.go","78","go","other","normal","no-size-signal"
"internal/infra/appfs/root.go","78","go","other","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/Diagnostics/DesktopStartupTimeline.swift","78","swift","desktop","normal","no-size-signal"
"web/src/types/capability/connector.ts","77","ts","frontend","normal","no-size-signal"
"web/src/shared/ui/segmented-control.tsx","77","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/message/blocks/workspace-file-artifacts.tsx","77","tsx","frontend","normal","no-size-signal"
"internal/service/provider/service_record.go","77","go","service","normal","no-size-signal"
"internal/service/channels/management/capabilities.go","77","go","im-channel","normal","no-size-signal"
"internal/runtime/permission/context_test.go","77","go","runtime","normal","no-size-signal"
"internal/connectors/feishudocx/client_search.go","77","go","connectors","normal","no-size-signal"
"internal/cli/command_emotion_test.go","77","go","entrypoint","normal","no-size-signal"
"internal/chat/room/visible_prompt.go","77","go","other","normal","no-size-signal"
"web/src/lib/api/goal-api.ts","76","ts","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/goal-continuation-hold.ts","76","ts","frontend","normal","no-size-signal"
"internal/service/room/broadcast.go","76","go","service","normal","no-size-signal"
"internal/service/nxsruntime/service.go","76","go","service","normal","no-size-signal"
"internal/service/automation/service_task_support.go","76","go","automation","normal","no-size-signal"
"internal/service/automation/service_task_query.go","76","go","automation","normal","no-size-signal"
"internal/runtime/mcp/imagegen/tool/edit.go","76","go","runtime","normal","no-size-signal"
"web/src/shared/ui/workspace/surface/workspace-surface-view.tsx","75","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/composer-local-attachments.tsx","75","tsx","frontend","normal","no-size-signal"
"web/src/shared/theme/theme-context.ts","75","ts","frontend","normal","no-size-signal"
"web/src/lib/api/heartbeat-api.ts","75","ts","frontend","normal","no-size-signal"
"internal/workspace/memory/scheduler.go","75","go","other","normal","no-size-signal"
"internal/storage/goal/repository_event.go","75","go","goal","normal","no-size-signal"
"internal/service/room/execution_runtime_tools.go","108","go","service","normal","no-size-signal"
"internal/service/channels/ingress_normalize.go","75","go","im-channel","normal","no-size-signal"
"internal/runtime/mcp/connectors/tool/feishu_docx_client.go","75","go","connectors","normal","no-size-signal"
"internal/connectors/providers/google.go","75","go","connectors","normal","no-size-signal"
"web/src/shared/ui/form-control-styles.ts","74","ts","frontend","normal","no-size-signal"
"web/src/features/memory/memory-utils.ts","74","ts","frontend","normal","no-size-signal"
"web/src/features/conversation/external-session-labels.ts","74","ts","frontend","normal","no-size-signal"
"internal/service/channels/adapters/dingtalk_ingress_envelope_test.go","74","go","im-channel","normal","no-size-signal"
"internal/connectors/feishudocx/render_table.go","74","go","connectors","normal","no-size-signal"
"internal/storage/database.go","74","go","storage","normal","no-size-signal"
"internal/service/dm/service_interrupt.go","74","go","service","normal","no-size-signal"
"internal/service/agent/paths_workspace_test.go","74","go","service","normal","no-size-signal"
"web/src/features/conversation/shared/message/blocks/tool-use-error-block.tsx","73","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/goal-panel-model.ts","73","ts","frontend","normal","no-size-signal"
"web/src/features/capability/connectors/shop-domain-prompt.tsx","73","tsx","frontend","normal","no-size-signal"
"internal/storage/automation/value_sql.go","73","go","automation","normal","no-size-signal"
"internal/service/automation/migration_test.go","73","go","automation","normal","no-size-signal"
"internal/protocol/model_automation_test.go","73","go","protocol","normal","no-size-signal"
"internal/connectors/feishudocx/client.go","73","go","connectors","normal","no-size-signal"
"internal/cli/services.go","73","go","entrypoint","normal","no-size-signal"
"web/src/features/capability/skills/skill-markdown.tsx","72","tsx","frontend","normal","no-size-signal"
"internal/workspace/memory/repository_session.go","72","go","other","normal","no-size-signal"
"internal/service/room/chat_routing_test.go","72","go","service","normal","no-size-signal"
"internal/service/channels/test_helper_test.go","72","go","im-channel","normal","no-size-signal"
"internal/message/processor_workspace_artifact_imagegen_test.go","72","go","other","normal","no-size-signal"
"internal/cli/command_imagegen_test.go","72","go","entrypoint","normal","no-size-signal"
